title,author,datetime,content,url
복귀 메린이 미라클 질문,,2026-06-26 13:52,"미트라 8월 넘어서 좀 싸지면 구매해서 레잠 하나는 거기에 바르고
이번 미라클에 블랙보조 유니크-> 레전 보내는건 어떤가요??
아마 메소 주고 돌려야될거같은데..
목표는 챌린저입니당",https://www.inven.co.kr/board/maple/2300/358143
아버 녹은 렌 템세팅 도와주실분 계신지..,Seub,2026-06-26 13:48,"저저번 챌섭에서 키우던 렌인데 아버 녹은 자리 템 어떻게 할지 고민중이라..
혹시 자세한 정보 더 필요하시면 닉네임은 시럽시 입니다
컨 딸려서 하드 진힐라나 검마는 못깨겠고 하드듄켈까지 한 200%? 정도로 적당히 편하게 깰만한 템셋 추천 부탁드립니다",https://www.inven.co.kr/board/maple/2300/358142
미라클데이 때 에디 유니크만 노려도 괜찮을까요?,,2026-06-26 13:47,"보조무기= 레전 / 에픽
미트라 = 레전 / 에픽
두개 다 에디셔널 유니크까지는 노려볼만 한가요?
그럼 메소를 써야할지 화에큐를 써야할지 고민입니다",https://www.inven.co.kr/board/maple/2300/358141
하드 메이린이랑 노말 메이린 차이가 큰가요?,,2026-06-26 13:36,"노말 메이린 114퍼로 깨서 이왕 할거 챌린저 달아보려고 하는데요!!
템펙업을 많이는 못할거 같아서요
노말 메이린처럼 하드메이린도 배율 114퍼 정도면 깰만할까요???!!",https://www.inven.co.kr/board/maple/2300/358140
메포는 어디에 쓰는건가요?,레알밤판사,2026-06-26 13:20,보통 막 현질하면 메포로 바꿔서 쓰던데 첼섭에서 본캐 키우려 하거든요 메포는 어디에다 쓰면 좋을까요? 그리고 현 첼섭에선 메소가 아직 필요없나요? 지금 캐릭생성한지 2일차에요,https://www.inven.co.kr/board/maple/2300/358139
뉴비 챌섭 미라클타임에 뭐해야 되나요?,강윤슬,2026-06-26 13:17,"가지고 있는 큐브는 별로 없어요
미라클타임떄 뭐해야 되는지 알려주세요",https://www.inven.co.kr/board/maple/2300/358138
메린이 미라클 엠블렘 질문 있습니다,,2026-06-26 13:11,"현재 레테 엠블렘 방방마 쓰고 있는데
이번주 미라클 때 블큐 던져볼만 한가요?
방무가 좀 오버 되는 것 같아서 혹여나 럭키 레전을 노리거나 마력을 조금이라도 노려봐야 하나 싶어서요
그래도 어차피 세 줄인데 해방까지 아끼는게 좋을까요?
블큐는 40개정도 있습니다",https://www.inven.co.kr/board/maple/2300/358137
3배경쿠 4배경쿠,Qwqqq,2026-06-26 13:06,출첵하면 주는 경쿠 15개로 4배 교환하는게 이득인가요 아님 3배로 쓰는게 나을까요?,https://www.inven.co.kr/board/maple/2300/358135
6차순서 질문,,2026-06-26 13:06,"환산에는 4차 개방-헤카테-4차강화라고 나오는데
5차 1씩찍고 따라가는게 좋을지 아님 아묻따 환산따라가는게 맞나용",https://www.inven.co.kr/board/maple/2300/358134
레테 칼로스 밑텔 거리 되나요?,춤추는곰탱이,2026-06-26 13:00,"모험가 마법사들은 텔포 거리 늘려주는 온오프 스킬이 있어 칼로스 1,2,3층 텔이 되는거 같던데 레테 텔 생각보다 짧던데 층별로 텔거리 되나요?",https://www.inven.co.kr/board/maple/2300/358133
챌섭 에메랄드 보상 카레잠,,2026-06-26 12:47,이거 달성하면 본섭에서 바로 수령가능한가요???,https://www.inven.co.kr/board/maple/2300/358132
챌섭 초반 아이템 질문있습니다,,2026-06-26 12:41,"공략들 보면서 260렙 찍고 아이템 버닝 따라서 이지윌까지 잡았습니다.
기본으로 주는 장신구 추옵, 엠블렘 보조무기 유니크/에픽 외에는 건드린거 없는 상태로 전투력은 1100만 나옵니다.
다음 보스가 카이인데 얘 잡으려면 다음 템을 뭘로 바꿔야 하나요?
그리고 지금 시작해도 제네패스 사는게 나을까요?",https://www.inven.co.kr/board/maple/2300/358131
레테 칭호 얻으려는데 도와주세요,Dmmhnd,2026-06-26 12:35,"챌섭은 호영 키우고 레테 칭호 얻으려고 본섭에 만들어서 200비약 먹였어요
근데 샤갈 3, 4차 전직퀘는 없고 스킬은 막혀있고 5차 전직 퀘 누르면
시간의 신전 관리인한테 말 걸래서 말 걸면 전직은 개뿔 신전 길뚫시켜요 뭐죠 이거
길라잡이나 신전 문으로 여로 가려하면 퀘 먼저 하라고 막혀서 칭호는 개뿔 200렙 거지 하나 생겼어요
구글링 해봐도 안 나와서 신전 관리인이랑 눈싸움 중이에요
나 칭호 따야 된다고 뭔 길뚫이야 니가 뚫어 신전관리인 이 노망난 할아방탱이야",https://www.inven.co.kr/board/maple/2300/358130
이카돌이 방어구 질문,목표는익슈,2026-06-26 12:07,"에테 > 17성 유에 2줄
아케인 > 18성 레에 2줄
1 방어구 이정도면 무난한가요?
2 조각은 현재 1800개 정도 썼는데 개수 어느 정도 맞춰야 할까요?
3 무보엠  약한편인가요?",https://www.inven.co.kr/board/maple/2300/358127
미라클 관련 질문 !,헤헿입니다,2026-06-26 11:50,"안녕하세여 챌섭에서 보마 키우고 있는 유저입니다
자금이 150억정도 있는데
미라클때 블랙보조 레전 등업하고 큐브로 두쥴만 노려서 쓰다가 나중에 보조 사먹을까요
아님 미라클때 보조 매물 좀 싸게 풀리면 바로 사먹는게 나을까요 ..?
챌섭 끝자락즈음 챌이 목표이구요 현재 중고뉴비라 검밑솔은 완료했습니다.
질문 요약 (150억 보유중)
1. 미라클때 블랙보조 등업후 대충 레전 두줄 사용하기
2. 미라클때 보조 풀리면 사먹기, 사먹는다면 몇줄정도 ..?",https://www.inven.co.kr/board/maple/2300/358126
대장장이,,2026-06-26 11:29,"환산사이트 가보면 대장장이가있던데
이건 해당 아이템의 기댓값만큼 받고 대리강화 해주는거죠?
업체?측에서 기댓값보다 적게 먹으면 버는거고 기댓값보다 많이나오면 업체측에서 지불하는거 맞나요?
전 기댓값[의뢰비?]만 지불하면 되는건가요",https://www.inven.co.kr/board/maple/2300/358124
헥사 떡작 스킵해도 되나요?,곰자주,2026-06-26 11:26,떡작 한번은 했는데 환산주스텟 처럼 말고 스킬 먼저 강화해도 되나요?,https://www.inven.co.kr/board/maple/2300/358123
지금 자석펫 시세 비싼편인가요?,,2026-06-26 11:24,"아니면 살만할까요?
주황버섯 한마리 있는데 3석펫 맞춰야할까 싶어서요",https://www.inven.co.kr/board/maple/2300/358122
메m 하버? 버닝?,,2026-06-26 11:11,"메m 250작 해서 마일리지 하려하는데, 저번에 뭐 이벤트로 30분만에 됐다는데, 이번엔 뭐 하버같은거 안하는건가요?",https://www.inven.co.kr/board/maple/2300/358121
렌 6차 질뭉,참치김빰,2026-06-26 11:08,"혹시 어떤게맞는 순서인가요..?
하나는 환산주스텟 사이트고 하나는 블로그에올라온거애요",https://www.inven.co.kr/board/maple/2300/358120
메린이 블빈마 질문!,오샨,2026-06-26 11:04,"어쩌다 보니 블빈마를 핑크빈에서 먹었습니다..!
1. 이번주에 카유잠 한장을 주는데 이거를 블빈마에 발라서 2줄정도만 뽑아서 쓸까요?아니면 작되어있는 3줄짜리르 살까요?
2. 파풀마가 랩제?가 더 높아서 쎄다고 들었는데 작되어있는 파풀마를 살까요?
블빈마 파풀마 둘다 17~18성 정도만 쓸거같아요
이게 좋다 저게 좋다 말이 너무 많아서 너무 어렵습니다 ㅜㅜ 메고수님들 도와주세요",https://www.inven.co.kr/board/maple/2300/358119
뉴비 세팅 질문 ..!,메린이2232,2026-06-26 10:45,"2주차 뉴비 입니다  . .!
효율충인데
일단 200억~300억 정도는 지를 생각 있어서
보조무기는 완재 사려고 합니다 !
글이나 유튜브 보면  레잠을
하트에 바르라는 분 미트라 사서 바르라는 분 다르던데
뭐가 더 나은건지 모르겠습니다 ㅠ
그리고 여명 3부위 트왈마 / 데브펜 / 에스텔라 사서
17성 발라주고 18성 3개 다 띄워놨고
나머지 보장셋을 하려는데 22성을 꼭 사야하는건지 ..!
목표는 주제 넘지만 챌린저..찍고 싶슴다",https://www.inven.co.kr/board/maple/2300/358118
교불 보조 무기 얻는 법 있을까요?,아랴도,2026-06-26 10:27,"이번에 자전으로 보마로 넘어 왔는데요,
현재 보마 보조무기가 너무 비싸서,
교불 보조 무기를 얻고 싶은데,
블랙 보조무기를 얻을 수 있는 방법이 있을까요?
스카니어 서버입니다.
타 캐릭터로 하이퍼 버닝 선택해서,
하이버 버닝으로 받은 블랙셋을 옮겨주는게 가능한가요?
혹시 다른 방법이 있는지 아시는 분 공유 부탁드립니다.",https://www.inven.co.kr/board/maple/2300/358117
요번 썬데이 챌썹따로 뭐 없나요 ㅠ,춤추는곰탱이,2026-06-26 10:23,"미라클이라니.....
본섭에서 미라클때 유닠에 31억써서 거진천장찍고 레전갓는데 개운빨 미라클을 챌썹에서 우째합니까요 ㅠㅠ
어빌리티야 벌써 다 맞춰놔서 챌썹에서 썬데이로 할게없네요",https://www.inven.co.kr/board/maple/2300/358116
메린이 해방 질문드립니다!!,Soulranster,2026-06-26 10:22,"해방퀘스트로 하드 매그너스를 잡으라고하는데,
보스 주간12개만 잡을수있잖아요
근데, 제가 12개 안에 하드 매그너스가 없는데, 강제로 12개에 안에 매그너스를 넣어서 잡아야되는건가요?",https://www.inven.co.kr/board/maple/2300/358115
보통 보조 시세,정너,2026-06-26 10:22,미라클 당일이 싸나요? 아니면 미라클 지나고 계속 떨어지나요?,https://www.inven.co.kr/board/maple/2300/358114
자석펫이랑 캐시템 서버옮기는거가능함?,,2026-06-26 10:14,"스카니아에서 > 챌
챌에서 > 스카니아
지금 확인을못하네 ㅠㅠ",https://www.inven.co.kr/board/maple/2300/358113
위대한 돼지바소울 시세좀 알려주십쇼,딸깍해보자,2026-06-26 09:54,ㅈㄱㄴ,https://www.inven.co.kr/board/maple/2300/358112
메이린 확률,,2026-06-26 09:33,"세삼스레 궁금한건데 노말 메이린 칠흑상자 드랍률이랑 조각상자 확률 몇이지??
하급 조각상자에서 40개 나온거면 많이 나온건가??",https://www.inven.co.kr/board/maple/2300/358111
예쁘게 생긴 소울 몬스터 누구 있나요,호베니야,2026-06-26 09:03,"무르무르 소울 등록했더니
사냥 중간에 무르무르 얼굴 뜨는거 불쾌한데
다른 소울 몬스터 추천 가능한가요",https://www.inven.co.kr/board/maple/2300/358110
썬콜은 점프하면서 스킬이 안나가나요?,링고즙,2026-06-26 03:41,"렌 말고는 키워본적이 없는데
렌은 평타 스킬 누르고 있으면서 점프 가능해서
온 사방 다 뛰어다녔는데
썬콜은 원래 점프하면서 스킬 안써져요?
그리고 평타 치다가 다른 스킬 쓸 때 딜레이 같은거 때문에
여러번 눌러야 나가는데 원래 그런건가요?",https://www.inven.co.kr/board/maple/2300/358108
하이퍼 스탯 꿀팁 부탁드립니다,Sktpaker359,2026-06-26 02:24,"제가 메이플을 계속 하는 유저는 아니지만 신직업이나 버닝 나왔을 떄만 하는 유저인데
하이퍼 스탯을 레벨 업 할 때마다 재설정을 해야하는 지 아니면 재설정 없이 찍는 꿀팁이 있는지 궁금합니다",https://www.inven.co.kr/board/maple/2300/358107
블빈마 먹었는데 17성 바르면 되나요,Aripsx,2026-06-26 02:23,굳이 파풀마 갈 이유 없는 거죠?,https://www.inven.co.kr/board/maple/2300/358106
자석펫을 옮기고 싶습니다.,갤럭씨,2026-06-26 02:21,"지금 가지고 있는 자석펫이 있는데
이걸 다른 아이디로 옮기고 싶은데 뭐 방법이 있을까요?
지금 아이디 본섭에 가진거라고는 자석펫이 다라서
자석펫만 옮겨진다면 다른 아이디에 다시 키우고 싶은데..
서버는 같다는 전제하에,,",https://www.inven.co.kr/board/maple/2300/358105
챌섭 블빈마 먹었는데 17성 바르면 되나요,Aripsx,2026-06-26 01:43,굳이 파풀마 갈 이유 없는 거죠?,https://www.inven.co.kr/board/maple/2300/358104
메린이 시세 질문,Oril,2026-06-26 00:39,이거 얼마가 적당해보이나요??,https://www.inven.co.kr/board/maple/2300/358103
"유입뉴비 반지질문있읍니다 선생님덜,,",으아아ak,2026-06-26 00:32,"[사용중]
컨티3렙
글로리온:슈프림 : 레전잠재씀
실버블라썸 - 준거
이터널플레임 - 준거
[있는거]
어웨이크링
어비스헌터링
이벤트링 선택권 1개
아직 챌린저 실버안됨
지금 264렙..이고 브론즈임..
1. 이벤트링 선택권 뭐받아요
2. 어웨이크링도 레전박습니까?
3.
리레4렙받으면
리레4 / 컨티3
글로리온
실버블라썸(가엔으로 바꾼다던데)
한개는 이벤링 레전작 쓰면되나용",https://www.inven.co.kr/board/maple/2300/358102
mvp 레드 혈반 부스트링 본섭 챌섭 질문,,2026-06-25 23:52,혹시 본섭 재획도하고 챌섭재획도 하는데 본섭에서 혈반이랑 부스트링 한번 받으면 끝인가요??,https://www.inven.co.kr/board/maple/2300/358099
유입 메린이 채집 질문,레전드메린이,2026-06-25 23:06,"캐릭터 하나로 채집과 제작전부 하기보다는
캐릭터 A로 채집 피로도 500까지하고
캐릭터 B로 제작해서 판매하는게 더 많이 만들고 돈도 이득이죠??",https://www.inven.co.kr/board/maple/2300/358098
뉴네임 수수료같은게 이해가안되는데 질문좀요,,2026-06-25 23:00,"만약
a닉넴을 내부캐릭닉으로바꾸려고하면
뉴네임에 10만메포에올린다치면
보증금5%(5000메포) + 15,000메포(닉변비용) = 이렇게 20,000메포만있으면되는건가요?
올리고 유찰되면 바꿀캐릭접속해서 닉변비용없이 a닉네임을 부캐릭에적용할수있는건가요?
보증금5%(5,000메포)는 못돌려받는걸로압니다.
그리고 닉네임을 3만메포에올려서팔게되면
보증금5%(1,500메포)+닉변15,000메포 = 16500메포가있어야올릴수있구
10만원에 낙찰이된다면
수수료30퍼센트인 3만메포빼고 7만메포받는건가요 아니면
7만메포+보증금5%(1,500메포) = 71,500메포받는건가요?",https://www.inven.co.kr/board/maple/2300/358097
챌섭 유입 메린이 과금 및 템셋팅 및 기타 질문드립니다,Como90,2026-06-25 22:22,"1. 과금으로 50(약200억메소) 할 생각입니다 템 셋팅 우선순위를 뭘로 잡아야 할까요?(드메템 없습니다)
2. 자석펫은 아이스크림 자석펫? 하나 밖에 없습니다 자석펫이 우선잏까요?
3. 본섭도 깡 유니온만 있는 엘슘(유니온4400)이 있는데 이거 버리고 아이템 물량이 많은 스카로 가는게 좋을까요?
4. 챌섭 보상중 200비약 20개 챌섭에서 쓰고 본섭으로 캐릭 다 옮기는게 맞나요? 아님 리프하고 쓰는게 맞나요??
현재 패스는 제네시스 플러스 빼고 다 샀습니다.
아무것도 모르는 메린리라 두서없이 질문드려 죄송합니다 ㅜ",https://www.inven.co.kr/board/maple/2300/358096
전투력 400만 정도가 사라졌어요,,2026-06-25 22:22,"어제까진 5900만이엇는데 오늘 접속해보니 5500만이 되어있습니다...
전투복x
칭호x
아티팩트x
펫 x
이벤트 뭐 끝난것도 없는거 같은데 도저히 이유를 도저히 모르겠습니다 뭐 때문일까요.../ㅠㅠ",https://www.inven.co.kr/board/maple/2300/358095
